FID_,OBJECTID,NAME_PY,NAME_CH,NAME_FT,PRES_LOC,TYPE_PY,TYPE_CH,LEV_RANK,BEG_YR,BEG_RULE,END_YR,END_RULE,DYN_PY,DYN_CH,LEV1_PY,LEV1_CH,LEV2_PY,LEV2_CH,NOTE_ID,OBJ_TYPE,SYS_ID,GEO_SRC,COMPILER,GEOCOMP,CHECKER,ENT_DATE,X_COORD,Y_COORD,AREA
,1104,Jimo Xian,即墨县,即墨縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Shangdong,山东,Jiao Zhou,胶州,120013,POLYGON,197156,FROM_FD,孟刚,孟刚,满志敏,2004/04/05,120.484001,36.386199,2870.070068
,1105,Pingdu Zhou,平度州,平度州, ,Zhou,州,6,1911,9,1911,9,Qingchao,清朝,Shangdong,山东,Laizhou Fu,莱州府,120013,POLYGON,197157,FROM_FD,孟刚,孟刚,满志敏,2004/04/05,119.942001,36.789600,3201.379882
,1106,Laiyang Xian,莱阳县,萊陽縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Shangdong,山东,Dengzhou Fu,登州府,120013,POLYGON,197158,FROM_FD,孟刚,孟刚,满志敏,2004/04/05,120.591003,36.881599,3329.000000
,1107,Haifeng Xian,海丰县,海豐縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Shangdong,山东,Wuding Fu,武定府,120013,POLYGON,197159,FROM_FD,孟刚,孟刚,满志敏,2004/04/05,117.764999,37.954498,1975.939941
,1108,Zhanhua Xian,霑化县,霑化縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Shangdong,山东,Wuding Fu,武定府,120013,POLYGON,197160,FROM_FD,孟刚,孟刚,满志敏,2004/04/05,118.168998,37.812198,2149.770019
,1109,Wendeng Xian,文登县,文登縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Shangdong,山东,Dengzhou Fu,登州府,120013,POLYGON,197161,FROM_FD,孟刚,孟刚,满志敏,2004/04/05,122.061996,37.182201,2589.530029
,1110,Le'an Xian,乐安县,樂安縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Shangdong,山东,Qingzhou Fu,青州府,120013,POLYGON,197162,FROM_FD,孟刚,孟刚,满志敏,2004/04/05,118.566001,37.263500,1994.959960
,1111,Qiu Xian,邱县,邱縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Shangdong,山东,Linqing Zhou,临清州,120013,POLYGON,197163,FROM_FD,孟刚,孟刚,满志敏,2004/04/05,115.238998,36.829399,418.514007
,1112,Heze Xian,荷泽县,荷澤縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Shangdong,山东,Caozhou Fu,曹州府,120013,POLYGON,197164,FROM_FD,孟刚,孟刚,满志敏,2004/04/05,115.456001,35.280399,1376.650024
,1113,Dingtao Xian,定陶县,定陶縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Shangdong,山东,Caozhou Fu,曹州府,120013,POLYGON,197165,FROM_FD,孟刚,孟刚,满志敏,2004/04/05,115.643997,35.116100,645.758972
,1114,Cao Xian,曹县,曹縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Shangdong,山东,Caozhou Fu,曹州府,120013,POLYGON,197166,FROM_FD,孟刚,孟刚,满志敏,2004/04/05,115.569000,34.814998,2238.010009
,1115,Yuncheng Xian,郓城县,鄆城縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Shangdong,山东,Caozhou Fu,曹州府,120013,POLYGON,197167,FROM_FD,孟刚,孟刚,满志敏,2004/04/05,115.924003,35.592098,1386.800048
,1116,Taikang Xian,太康县,太康縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Henan,河南,Chenzhou Fu,陈州府,120012,POLYGON,197168,FROM_FD,孟刚,孟刚,满志敏,2004/04/05,114.830001,34.098201,1793.430053
,1117,Dongming Xian,东明县,東明縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Daming Fu,大名府,120009,POLYGON,196569,FROM_FD,满志敏,满志敏, , ,115.138000,35.235198,1083.410034
,1118,Ci Zhou,磁州,磁州, ,Zhou,州,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Guangping Fu,广平府,120009,POLYGON,196576,FROM_FD,满志敏,满志敏, , ,114.253997,36.419898,1382.589965
,1119,Wei Xian,威县,威縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Guangping Fu,广平府,120009,POLYGON,196582,FROM_FD,满志敏,满志敏, , ,115.344001,37.098598,699.937011
,1120,Gucheng Xian,故城县,故城縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Hejian Fu,河间府,120009,POLYGON,196645,FROM_FD,满志敏,满志敏, , ,116.037002,37.421600,604.893005
,1121,Qingyun Xian,庆云县,慶云縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Tianjin Fu,天津府,120009,POLYGON,196653,FROM_FD,满志敏,满志敏, , ,117.445999,37.798500,537.265991
,1122,Yanshan Xian,盐山县,鹽山縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Tianjin Fu,天津府,120009,POLYGON,196657,FROM_FD,满志敏,满志敏, , ,117.421997,38.194999,2647.669921
,1123,Pei Xian,沛县,沛縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Jiangsu,江苏,Xuzhou Fu,徐州府,120001,POLYGON,196453,FROM_FD,满志敏,满志敏, , ,116.928001,34.756801,1430.719970
,1124,Tongshan Xian,铜山县,銅山縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Jiangsu,江苏,Xuzhou Fu,徐州府,120001,POLYGON,196455,FROM_FD,满志敏,满志敏, , ,117.235000,34.352001,3655.580078
,1125,Kai Zhou,开州,開州, ,Zhou,州,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Daming Fu,大名府,120009,POLYGON,196568,FROM_FD,满志敏,满志敏, , ,115.095001,35.635700,1824.599975
,1126,He Zhou,河州,河州, ,Zhou,州,6,1911,9,1911,9,Qingchao,清朝,Gansu,甘肃,Lanzhou Fu,兰州府,120015,POLYGON,197219,FROM_FD,孟刚,孙涛,满志敏,2004/09/28,103.265998,35.665500,7337.109863
,1127,Jingyuan Xian,靖远县,靖遠縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Gansu,甘肃,Lanzhou Fu,兰州府,120015,POLYGON,197220,FROM_FD,孟刚,孙涛,满志敏,2004/09/28,104.714996,36.779201,10737.000000
,1128,Jin Xian,金县,金縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Gansu,甘肃,Lanzhou Fu,兰州府,120015,POLYGON,197221,FROM_FD,孟刚,孙涛,满志敏,2004/09/28,104.235000,35.996398,3190.520019
,1129,Didao Zhou,狄道州,狄道州, ,Zhou,州,6,1911,9,1911,9,Qingchao,清朝,Gansu,甘肃,Lanzhou Fu,兰州府,120015,POLYGON,197245,FROM_FD,孟刚,孙涛,满志敏,2004/09/28,103.856002,35.301101,3554.340087
,1130,Weiyuan Xian,渭源县,渭源縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Gansu,甘肃,Lanzhou Fu,兰州府,120015,POLYGON,197246,FROM_FD,孟刚,孙涛,满志敏,2004/09/28,104.181999,35.213500,1570.050048
,1131,Gaolan Xian,皋兰县,臯蘭縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Gansu,甘肃,Lanzhou Fu,兰州府,120015,POLYGON,197262,FROM_FD,孟刚,孙涛,满志敏,2004/09/28,103.865997,36.610801,9127.349609
,1132,Zhongwei Xian,中卫县,中衛縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Gansu,甘肃,Ningxia Fu,宁夏府,120015,POLYGON,197222,FROM_FD,孟刚,孙涛,满志敏,2004/09/28,105.378997,37.437599,7797.890136
,1133,Ningling Ting,宁灵厅,寧靈廳, ,Ting,厅,6,1911,9,1911,9,Qingchao,清朝,Gansu,甘肃,Ningxia Fu,宁夏府,120015,POLYGON,197223,FROM_FD,孟刚,孙涛,满志敏,2004/09/28,106.000999,37.348800,4118.910156
,1134,Ningshuo Xian,宁朔县,寧朔縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Gansu,甘肃,Ningxia Fu,宁夏府,120015,POLYGON,197224,FROM_FD,孟刚,孙涛,满志敏,2004/09/28,106.041999,38.379001,2998.360107
,1135,Pingluo Xian,平罗县,平羅縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Gansu,甘肃,Ningxia Fu,宁夏府,120015,POLYGON,197225,FROM_FD,孟刚,孙涛,满志敏,2004/09/28,106.431999,38.985198,4232.560058
,1136,Ningxia Xian,宁夏县,寧夏縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Gansu,甘肃,Ningxia Fu,宁夏府,120015,POLYGON,197226,FROM_FD,孟刚,孙涛,满志敏,2004/09/28,106.335998,38.350101,908.299987
,1137,Ling Zhou,灵州,靈州, ,Zhou,州,6,1911,9,1911,9,Qingchao,清朝,Gansu,甘肃,Ningxia Fu,宁夏府,120015,POLYGON,197227,FROM_FD,孟刚,孙涛,满志敏,2004/09/28,106.855003,37.727001,10445.700195
,1138,Pingliang Xian,平凉县,平涼縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Gansu,甘肃,Pingliang Fu,平凉府,120015,POLYGON,197238,FROM_FD,孟刚,孙涛,满志敏,2004/09/28,106.752998,35.507701,1967.010009
,1139,Huating Xian,华亭县,華亭縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Gansu,甘肃,Pingliang Fu,平凉府,120015,POLYGON,197239,FROM_FD,孟刚,孙涛,满志敏,2004/09/28,106.569999,35.202499,1226.300048
,1140,Longde Xian,隆德县,隆德縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Gansu,甘肃,Pingliang Fu,平凉府,120015,POLYGON,197241,FROM_FD,孟刚,孙涛,满志敏,2004/09/28,105.824996,35.599800,3025.350097
,1141,Jingning Xian,静宁县,靜寧縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Gansu,甘肃,Pingliang Fu,平凉府,120015,POLYGON,197243,FROM_FD,孟刚,孙涛,满志敏,2004/09/28,105.810997,35.366500,2741.929931
,1142,Huining Xian,会宁县,會寧縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Gansu,甘肃,Gongchang Fu,巩昌府,120015,POLYGON,197242,FROM_FD,孟刚,孙涛,满志敏,2004/09/28,105.055000,35.937599,5058.379882
,1143,Taozhou Ting,洮州厅,洮州廳, ,Ting,厅,6,1911,9,1911,9,Qingchao,清朝,Gansu,甘肃,Gongchang Fu,巩昌府,120015,POLYGON,197244,FROM_FD,孟刚,孙涛,满志敏,2004/09/28,103.107002,34.469299,23452.599609
,1144,Anding Xian,安定县,安定縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Gansu,甘肃,Gongchang Fu,巩昌府,120015,POLYGON,197247,FROM_FD,孟刚,孙涛,满志敏,2004/09/28,104.646003,35.650100,3721.689941
,1145,Longxi Xian,陇西县,隴西縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Gansu,甘肃,Gongchang Fu,巩昌府,120015,POLYGON,197248,FROM_FD,孟刚,孙涛,满志敏,2004/09/28,104.496002,34.951400,4467.049804
,1146,Tongwei Xian,通渭县,通渭縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Gansu,甘肃,Gongchang Fu,巩昌府,120015,POLYGON,197249,FROM_FD,孟刚,孙涛,满志敏,2004/09/28,105.191001,35.177700,3078.610107
,1147,Ningyuan Xian,宁远县,寧遠縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Gansu,甘肃,Gongchang Fu,巩昌府,120015,POLYGON,197251,FROM_FD,孟刚,孙涛,满志敏,2004/09/28,104.875999,34.672798,2032.930053
,1148,Fuqiang Xian,伏羌县,伏羌縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Gansu,甘肃,Gongchang Fu,巩昌府,120015,POLYGON,197252,FROM_FD,孟刚,孙涛,满志敏,2004/09/28,105.246002,34.768299,1232.229980
,1149,Xihe Xian,西和县,西和縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Gansu,甘肃,Gongchang Fu,巩昌府,120015,POLYGON,197255,FROM_FD,孟刚,孙涛,满志敏,2004/09/28,105.364997,33.971000,1905.290039
,1150,Min Zhou,岷州,岷州, ,Zhou,州,6,1911,9,1911,9,Qingchao,清朝,Gansu,甘肃,Gongchang Fu,巩昌府,120015,POLYGON,197261,FROM_FD,孟刚,孙涛,满志敏,2004/09/28,104.265998,34.294601,7342.149902
,1151,Huan Xian,环县,環縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Gansu,甘肃,Qingyang Fu,庆阳府,120015,POLYGON,197229,FROM_FD,孟刚,孙涛,满志敏,2004/09/28,107.162002,36.613098,8073.979980
,1152,Heshui Xian,合水县,合水縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Gansu,甘肃,Qingyang Fu,庆阳府,120015,POLYGON,197230,FROM_FD,孟刚,孙涛,满志敏,2004/09/28,108.311996,36.030399,3274.120117
,1153,Ning Zhou,宁州,寧州, ,Zhou,州,6,1911,9,1911,9,Qingchao,清朝,Gansu,甘肃,Qingyang Fu,庆阳府,120015,POLYGON,197231,FROM_FD,孟刚,孙涛,满志敏,2004/09/28,108.101997,35.564601,2646.209960
,1154,Zhengning Xian,正宁县,正寧縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Gansu,甘肃,Qingyang Fu,庆阳府,120015,POLYGON,197259,FROM_FD,孟刚,孙涛,满志敏,2004/09/28,108.373001,35.417198,1314.979980
,1155,Anhua Xian,安化县,安化縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Gansu,甘肃,Qingyang Fu,庆阳府,120015,POLYGON,197266,FROM_FD,孟刚,孙涛,满志敏,2004/09/28,107.888000,36.301601,7679.830078
,1156,Datong Xian,大通县,大通縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Gansu,甘肃,Xi'ning Fu,西宁府,120015,POLYGON,197212,FROM_FD,孟刚,孙涛,满志敏,2004/09/28,101.102996,37.590999,12437.299804
,1157,Xi'ning Xian,西宁县,西寧縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Gansu,甘肃,Xi'ning Fu,西宁府,120015,POLYGON,197213,FROM_FD,孟刚,孙涛,满志敏,2004/09/28,101.852996,36.703601,9663.339843
,1158,Dan'gaer Ting,丹噶尔厅,丹噶爾廳, ,Ting,厅,6,1911,9,1911,9,Qingchao,清朝,Gansu,甘肃,Xi'ning Fu,西宁府,120015,POLYGON,197214,FROM_FD,孟刚,孙涛,满志敏,2004/09/28,101.139999,36.661499,1793.719970
,1159,Bayanrongge Ting,巴燕戎格厅,巴燕戎格廳, ,Ting,厅,6,1911,9,1911,9,Qingchao,清朝,Gansu,甘肃,Xi'ning Fu,西宁府,120015,POLYGON,197215,FROM_FD,孟刚,孙涛,满志敏,2004/09/28,102.232002,36.067600,2866.919921
,1160,Nianbo Xian,碾伯县,碾伯縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Gansu,甘肃,Xi'ning Fu,西宁府,120015,POLYGON,197216,FROM_FD,孟刚,孙涛,满志敏,2004/09/28,102.563003,36.355701,4579.180175
,1161,Guide Ting,贵德厅,貴德廳, ,Ting,厅,6,1911,9,1911,9,Qingchao,清朝,Gansu,甘肃,Xi'ning Fu,西宁府,120015,POLYGON,197217,FROM_FD,孟刚,孙涛,满志敏,2004/09/28,101.164001,35.753501,10224.799804
,1162,Xunhua Ting,循化厅,循化廳, ,Ting,厅,6,1911,9,1911,9,Qingchao,清朝,Gansu,甘肃,Xi'ning Fu,西宁府,120015,POLYGON,197218,FROM_FD,孟刚,孙涛,满志敏,2004/09/28,102.316001,35.470798,6921.259765
,1163,Yongchang Xian,永昌县,永昌縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Gansu,甘肃,Liangzhou Fu,凉州府,120015,POLYGON,197207,FROM_FD,孟刚,孙涛,满志敏,2004/09/28,101.910003,38.178100,9765.620117
,1164,Zhenfan Xian,镇番县,鎮番縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Gansu,甘肃,Liangzhou Fu,凉州府,120015,POLYGON,197208,FROM_FD,孟刚,孙涛,满志敏,2004/09/28,103.119003,38.826099,17347.800781
,1165,Wuwei Xian,武威县,武威縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Gansu,甘肃,Liangzhou Fu,凉州府,120015,POLYGON,197209,FROM_FD,孟刚,孙涛,满志敏,2004/09/28,102.625999,37.827499,7087.799804
,1166,Gulang Xian,古浪县,古浪縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Gansu,甘肃,Liangzhou Fu,凉州府,120015,POLYGON,197210,FROM_FD,孟刚,孙涛,满志敏,2004/09/28,103.193000,37.564098,3683.899902
,1167,Pingfan Xian,平番县,平番縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Gansu,甘肃,Liangzhou Fu,凉州府,120015,POLYGON,197211,FROM_FD,孟刚,孙涛,满志敏,2004/09/28,103.152000,36.884700,12755.900390
,1168,Fuyi Ting,抚彝厅,撫彜廳, ,Ting,厅,6,1911,9,1911,9,Qingchao,清朝,Gansu,甘肃,Ganzhou Fu,甘州府,120015,POLYGON,197203,FROM_FD,孟刚,孙涛,满志敏,2004/09/28,100.178001,39.347599,2772.620117
,1169,Zhangye Xian,张掖县,張掖縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Gansu,甘肃,Ganzhou Fu,甘州府,120015,POLYGON,197205,FROM_FD,孟刚,孙涛,满志敏,2004/09/28,100.608001,38.808700,6634.419921
,1170,Shandan Xian,山丹县,山丹縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Gansu,甘肃,Ganzhou Fu,甘州府,120015,POLYGON,197206,FROM_FD,孟刚,孙涛,满志敏,2004/09/28,101.191001,38.454498,5352.200195
,1171,Qin'an Xian,秦安县,秦安縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Gansu,甘肃,Qinzhou Zhilizhou,秦州直隶州,120015,POLYGON,197250,FROM_FD,孟刚,孙涛,满志敏,2004/09/28,105.694999,34.973201,2165.699951
,1172,Li Xian,礼县,禮縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Gansu,甘肃,Qinzhou Zhilizhou,秦州直隶州,120015,POLYGON,197253,FROM_FD,孟刚,孙涛,满志敏,2004/09/28,105.036003,34.086299,4272.580078
,1173,Liangdang Xian,两当县,兩當縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Gansu,甘肃,Qinzhou Zhilizhou,秦州直隶州,120015,POLYGON,197254,FROM_FD,孟刚,孙涛,满志敏,2004/09/28,106.396003,33.900798,1396.109985
,1174,Hui Xian,徽县,徽縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Gansu,甘肃,Qinzhou Zhilizhou,秦州直隶州,120015,POLYGON,197263,FROM_FD,孟刚,孙涛,满志敏,2004/09/28,106.008003,33.904098,2928.739990
,1175,Qin Zhou,秦州,秦州, ,Benzhou,本州,6,1911,9,1911,9,Qingchao,清朝,Gansu,甘肃,Qinzhou Zhilizhou,秦州直隶州,120015,POLYGON,197264,FROM_FD,孟刚,孙涛,满志敏,2004/09/28,105.944999,34.437698,6336.439941
,1176,Qingshui Xian,清水县,清水縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Gansu,甘肃,Qinzhou Zhilizhou,秦州直隶州,120015,POLYGON,197265,FROM_FD,孟刚,孙涛,满志敏,2004/09/28,106.236999,34.868801,2166.080078
,1177,Cheng Xian,成县,成縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Gansu,甘肃,Jiezhou Zhilizhou,阶州直隶州,120015,POLYGON,197256,FROM_FD,孟刚,孙涛,满志敏,2004/09/28,105.677001,33.741199,1682.160034
,1178,Jie Zhou,阶州,階州, ,Benzhou,本州,6,1911,9,1911,9,Qingchao,清朝,Gansu,甘肃,Jiezhou Zhilizhou,阶州直隶州,120015,POLYGON,197257,FROM_FD,孟刚,孙涛,满志敏,2004/09/28,105.111000,33.391498,9881.459960
,1179,Wen Xian,文县,文縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Gansu,甘肃,Jiezhou Zhilizhou,阶州直隶州,120015,POLYGON,197258,FROM_FD,孟刚,孙涛,满志敏,2004/09/28,104.775001,32.939399,5031.629882
,1180,Pingyuan Xian,平远县,平遠縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Gansu,甘肃,Guyuan Zhilizhou,固原直隶州,120015,POLYGON,197228,FROM_FD,孟刚,孙涛,满志敏,2004/09/28,106.365997,36.906299,4669.609863
,1181,Haicheng Xian,海城县,海城縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Gansu,甘肃,Guyuan Zhilizhou,固原直隶州,120015,POLYGON,197232,FROM_FD,孟刚,孙涛,满志敏,2004/09/28,105.686996,36.484699,6597.729980
,1182,Guyuan Zhou,固原州,固原州, ,Benzhou,本州,6,1911,9,1911,9,Qingchao,清朝,Gansu,甘肃,Guyuan Zhilizhou,固原直隶州,120015,POLYGON,197233,FROM_FD,孟刚,孙涛,满志敏,2004/09/28,106.431999,36.106899,8385.019531
,1183,Zhenyuan Xian,镇原县,鎮原縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Gansu,甘肃,Jingzhou Zhilizhou,泾州直隶州,120015,POLYGON,197234,FROM_FD,孟刚,孙涛,满志敏,2004/09/28,107.210998,35.737098,3335.379882
,1184,Jingzhou,泾州,涇州, ,Benzhou,本州,6,1911,9,1911,9,Qingchao,清朝,Gansu,甘肃,Jingzhou Zhilizhou,泾州直隶州,120015,POLYGON,197235,FROM_FD,孟刚,孙涛,满志敏,2004/09/28,107.444000,35.341400,1543.489990
,1185,Lingtai Xian,灵台县,靈台縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Gansu,甘肃,Jingzhou Zhilizhou,泾州直隶州,120015,POLYGON,197236,FROM_FD,孟刚,孙涛,满志敏,2004/09/28,107.390998,35.065601,1917.219970
,1186,Chongxin Xian,崇信县,崇信縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Gansu,甘肃,Jingzhou Zhilizhou,泾州直隶州,120015,POLYGON,197237,FROM_FD,孟刚,孙涛,满志敏,2004/09/28,106.972999,35.235500,865.309997
,1187,Su Zhou,肃州,肅州, ,Benzhou,本州,6,1911,9,1911,9,Qingchao,清朝,Gansu,甘肃,Suzhou Zhilizhou,肃州直隶州,120015,POLYGON,197202,FROM_FD,孟刚,孙涛,满志敏,2004/09/28,98.727699,39.891998,17537.900390
,1188,Gaotai Xian,高台县,高臺縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Gansu,甘肃,Suzhou Zhilizhou,肃州直隶州,120015,POLYGON,197204,FROM_FD,孟刚,孙涛,满志敏,2004/09/28,99.558601,39.618000,9971.500000
,1189,Dunhuang Xian,敦煌县,敦煌縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Gansu,甘肃,Anxi Zhilizhou,安西直隶州,120015,POLYGON,197200,FROM_FD,孟刚,孙涛,满志敏,2004/09/28,94.346099,40.080001,57457.199218
,1190,Yumen Xian,玉门县,玉門縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Gansu,甘肃,Anxi Zhilizhou,安西直隶州,120015,POLYGON,197201,FROM_FD,孟刚,孙涛,满志敏,2004/09/28,97.209800,40.997200,39245.101562
,1191,Anxi Zhou,安西州,安西州, ,Benzhou,本州,6,1911,9,1911,9,Qingchao,清朝,Gansu,甘肃,Anxi Zhilizhou,安西直隶州,120015,POLYGON,197260,FROM_FD,孟刚,孙涛,满志敏,2004/09/28,96.068000,40.922100,34487.898437
,1192,Huapingchuan Ting,化平川厅,化平川廳, ,Ting,厅,6,1911,9,1911,9,Qingchao,清朝,Gansu,甘肃,Huapingchuan Zhiliting,化平川直隶厅,120015,POLYGON,197240,FROM_FD,孟刚,孙涛,满志敏,2004/09/28,106.362998,35.441699,779.768981
,1193,Luanping Xian,滦平县,灤平縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Zhili,直隶,Chengde Fu,承德府,120009,POLYGON,197280,FROM_FD,满志敏,满志敏, ,2005/11/20,117.219001,40.851799,4111.220214
,1194,Longhua Xian,隆化县,隆化縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Zhili,直隶,Chengde Fu,承德府,120009,POLYGON,197281,FROM_FD,满志敏,满志敏, ,2005/11/20,117.553001,41.512199,5484.330078
,1195,Chengde Fu,承德府,承德府, ,Benfu,本府,6,1911,9,1911,9,Qingchao,清朝,Zhili,直隶,Chengde Fu,承德府,120009,POLYGON,197282,FROM_FD,满志敏,满志敏, ,2005/11/20,118.037002,40.903499,3713.739990
,1196,Pingquan Zhou,平泉州,平泉州, ,Zhou,州,6,1911,9,1911,9,Qingchao,清朝,Zhili,直隶,Chengde Fu,承德府,120009,POLYGON,197283,FROM_FD,满志敏,满志敏, ,2005/11/20,118.749000,41.455699,12124.900390
,1197,Jianchang Xian,建昌县,建昌縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Zhili,直隶,Chaoyang Fu,朝阳府,120009,POLYGON,197284,FROM_FD,满志敏,满志敏, ,2005/11/20,119.589996,40.925098,8699.490234
,1198,Suidong Xian,绥东县,綏東縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Zhili,直隶,Chaoyang Fu,朝阳府,120009,POLYGON,197285,FROM_FD,满志敏,满志敏, ,2005/11/20,121.154998,42.902900,13054.700195
,1199,Fuxin Xian,阜新县,阜新縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Zhili,直隶,Chaoyang Fu,朝阳府,120009,POLYGON,197286,FROM_FD,满志敏,满志敏, ,2005/11/20,121.771003,42.155799,5728.209960
,1200,Chaoyang Fu,朝阳府,朝陽府, ,Benfu,本府,6,1911,9,1911,9,Qingchao,清朝,Zhili,直隶,Chaoyang Fu,朝阳府,120009,POLYGON,197287,FROM_FD,满志敏,满志敏, ,2005/11/20,120.638999,41.658699,10399.400390
,1201,Jianping Xian,建平县,建平縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Zhili,直隶,Chaoyang Fu,朝阳府,120009,POLYGON,197288,FROM_FD,满志敏,满志敏, ,2005/11/20,119.936996,42.176101,14201.400390
,1202,Weichang Ting,围场厅,圍場廳, ,Ting,厅,6,1911,9,1911,9,Qingchao,清朝,Zhili,直隶,Chengde Fu,承德府,120009,POLYGON,197289,FROM_FD,满志敏,满志敏, ,2005/11/20,117.583000,42.137500,10035.200195
,1203,Fengning Ting,丰宁县,豐寧縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Zhili,直隶,Chengde Fu,承德府,120009,POLYGON,197290,FROM_FD,满志敏,满志敏, ,2005/11/20,116.593002,41.417701,9011.750000
,1204,Fengshui Jindi,风水禁地,風水禁地, ,Jindi,禁地,6,1911,9,1911,9,Qingchao,清朝,Zhili,直隶,Zunhua Zhou,遵化州,120009,POLYGON,197291,FROM_FD,满志敏,满志敏, ,2005/11/20,117.558998,40.475498,1908.400024
,1205,Zhenyuan Tuzhou,镇远土州,鎮遠土州, ,Tuzhou,土州,6,1911,9,1911,9,Qingchao,清朝,Guangxi,广西,Taiping Fu,太平府,120016,POLYGON,197292,FROM_FD,孟刚,孟刚, ,2005/06/30,107.166999,23.255199,150.393005
