FID_,OBJECTID,NAME_PY,NAME_CH,NAME_FT,PRES_LOC,TYPE_PY,TYPE_CH,LEV_RANK,BEG_YR,BEG_RULE,END_YR,END_RULE,DYN_PY,DYN_CH,LEV1_PY,LEV1_CH,LEV2_PY,LEV2_CH,NOTE_ID,OBJ_TYPE,SYS_ID,GEO_SRC,COMPILER,GEOCOMP,CHECKER,ENT_DATE,X_COORD,Y_COORD,AREA
,230,Baise Ting,百色厅,百色廳, ,Zhilizhou,直隶州,3,1911,9,1911,9,Qingchao,清朝,Guangxi,广西, , ,120016,POLYGON,195360,FROM_FD,孟刚,孙涛, ,2005/06/30,106.938003,23.844299,8565.372070
,231,Yunnan Fu,云南府,雲南府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Yunnan,云南, , ,120017,POLYGON,195366,FROM_FD,陆韧,孙涛,满志敏,2007/01/10,102.566001,24.988800,11247.209960
,232,Wuding Zhou,武定州,武定州, ,Zhilizhou,直隶州,3,1911,9,1911,9,Qingchao,清朝,Yunnan,云南, , ,120017,POLYGON,195367,FROM_FD,陆韧,孙涛,满志敏,2007/01/10,102.302001,25.831300,9334.015625
,233,Qujing Fu,曲靖府,曲靖府, ,Xian,府,3,1911,9,1911,9,Qingchao,清朝,Yunnan,云南, , ,120017,POLYGON,195368,FROM_FD,陆韧,孙涛,满志敏,2007/01/10,103.882003,25.612199,25261.105468
,234,Zhenxiong Zhou,镇雄州,鎮雄州, ,Zhilizhou,直隶州,3,1911,9,1911,9,Qingchao,清朝,Yunnan,云南, , ,120017,POLYGON,195369,FROM_FD,陆韧,孙涛,满志敏,2007/01/10,104.639999,27.656099,8330.344726
,235,Zhaotong Fu,昭通府,昭通府, ,Xian,府,3,1911,9,1911,9,Qingchao,清朝,Yunnan,云南, , ,120017,POLYGON,195370,FROM_FD,陆韧,孙涛,满志敏,2007/01/10,103.774002,27.830299,11108.521484
,236,Chengjiang Fu,澄江府,澄江府, ,Xian,府,3,1911,9,1911,9,Qingchao,清朝,Yunnan,云南, , ,120017,POLYGON,195371,FROM_FD,陆韧,孙涛,满志敏,2007/01/10,103.000000,24.626100,4964.694824
,237,Chuxiong Fu,楚雄府,楚雄府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Yunnan,云南, , ,120017,POLYGON,195372,FROM_FD,陆韧,孙涛,满志敏,2007/01/10,101.428001,25.350900,23618.898437
,238,Lin'an Fu,临安府,臨安府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Yunnan,云南, , ,120017,POLYGON,195373,FROM_FD,陆韧,孙涛,满志敏,2007/01/10,102.913002,23.561100,22144.443359
,239,Kaihua Fu,开化府,開化府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Yunnan,云南, , ,120017,POLYGON,195374,FROM_FD,陆韧,孙涛,满志敏,2007/01/10,104.205001,23.209199,16807.169921
,240,Guangnan Fu,广南府,廣南府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Yunnan,云南, , ,120017,POLYGON,195375,FROM_FD,陆韧,孙涛,满志敏,2007/01/10,105.220001,23.867000,14379.729492
,241,Guangxi Zhou,广西州,廣西州, ,Zhilizhou,直隶州,3,1911,9,1911,9,Qingchao,清朝,Yunnan,云南, , ,120017,POLYGON,195376,FROM_FD,陆韧,孙涛,满志敏,2007/01/10,103.844001,24.324300,12634.521484
,242,Yuanjiang Zhou,元江州,元江州, ,Zhilizhou,直隶州,3,1911,9,1911,9,Qingchao,清朝,Yunnan,云南, , ,120017,POLYGON,195377,FROM_FD,陆韧,孙涛,满志敏,2007/01/10,101.961997,23.436100,14718.451171
,244,Jingdong Ting,景东厅,景東廳, ,Zhiliting,直隶厅,3,1911,9,1911,9,Qingchao,清朝,Yunnan,云南, , ,120017,POLYGON,195379,FROM_FD,陆韧,孙涛,满志敏,2007/01/10,100.747001,24.220699,7069.310546
,245,Shuning Fu,顺宁府,順寧府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Yunnan,云南, , ,120017,POLYGON,195380,FROM_FD,陆韧,孙涛,满志敏,2007/01/10,99.909797,24.147699,17341.429687
,246,Zhenbian Ting,镇边厅,鎮邊廳, ,Zhiliting,直隶厅,3,1911,9,1911,9,Qingchao,清朝,Yunnan,云南, , ,120017,POLYGON,195381,FROM_FD,陆韧,孙涛,满志敏,2007/01/10,99.740898,22.724700,14806.989257
,247,Dali Fu,大理府,大理府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Yunnan,云南, , ,120017,POLYGON,195382,FROM_FD,陆韧,孙涛,满志敏,2007/01/10,99.927200,25.835800,18456.689453
,248,Menghua Ting,蒙化厅,蒙化廳, ,Zhiliting,直隶厅,3,1911,9,1911,9,Qingchao,清朝,Yunnan,云南, , ,120017,POLYGON,195383,FROM_FD,陆韧,孙涛,满志敏,2007/01/10,100.199996,25.235500,5885.875976
,249,Lijiang Fu,丽江府,麗江府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Yunnan,云南, , ,120017,POLYGON,195384,FROM_FD,陆韧,孙涛,满志敏,2007/01/10,99.431800,27.476900,48361.152343
,250,Yongbei Ting,永北厅,永北廳, ,Zhiliting,直隶厅,3,1911,9,1911,9,Qingchao,清朝,Yunnan,云南, , ,120017,POLYGON,195385,FROM_FD,陆韧,孙涛,满志敏,2007/01/10,100.823997,26.887199,13318.619140
,251,Pu'er Fu,普洱府,普洱府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Yunnan,云南, , ,120017,POLYGON,195386,FROM_FD,陆韧,孙涛,满志敏,2007/01/10,100.985000,22.534200,40061.542968
,252,Dongchuan Fu,东川府,東川府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Yunnan,云南, , ,120017,POLYGON,195387,FROM_FD,陆韧,孙涛,满志敏,2007/01/10,103.205001,26.601400,13503.643554
,253,Yongchang Fu,永昌府,永昌府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Yunnan,云南, , ,120017,POLYGON,195388,FROM_FD,陆韧,孙涛,满志敏,2007/01/10,98.758903,24.728799,39126.824218
,255,Guiyang Fu,贵阳府,貴陽府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Guizhou,贵州, , ,120018,POLYGON,195390,FROM_FD,孙涛, ,满志敏,2007/01/10,106.783996,26.271299,19001.396484
,256,Shiqin Fu,石阡府,石阡府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Guizhou,贵州, , ,120018,POLYGON,195391,FROM_FD,孙涛, ,满志敏,2007/01/10,107.920997,27.728300,3122.453125
,257,Tongren Fu,铜仁府,銅仁府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Guizhou,贵州, , ,120018,POLYGON,195392,FROM_FD,孙涛, ,满志敏,2007/01/10,108.938003,27.702600,2978.915527
,258,Zunyi Fu,遵义府,遵义府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Guizhou,贵州, , ,120018,POLYGON,195393,FROM_FD,孙涛, ,满志敏,2007/01/10,106.858001,28.222700,22737.761718
,259,Liping Fu,黎平府,黎平府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Guizhou,贵州, , ,120018,POLYGON,195394,FROM_FD,孙涛, ,满志敏,2007/01/10,108.948997,26.064800,9273.247070
,260,Xingyi Fu,兴义府,興義府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Guizhou,贵州, , ,120018,POLYGON,195395,FROM_FD,孙涛, ,满志敏,2007/01/10,105.286003,25.366899,20645.394531
,261,Anshun Fu,安顺府,安順府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Guizhou,贵州, , ,120018,POLYGON,195396,FROM_FD,孙涛, ,满志敏,2007/01/10,105.911003,26.090700,12225.156250
,262,Dading Fu,大定府,大定府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Guizhou,贵州, , ,120018,POLYGON,195397,FROM_FD,孙涛, ,满志敏,2007/01/10,105.175003,26.983800,31341.556640
,263,Duyun Fu,都匀府,都勻府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Guizhou,贵州, , ,120018,POLYGON,195398,FROM_FD,孙涛, ,满志敏,2007/01/10,107.861999,25.987100,19044.566406
,264,Pingyue Zhou,平越州,平越州, ,Zhilizhou,直隶州,3,1911,9,1911,9,Qingchao,清朝,Guizhou,贵州, , ,120018,POLYGON,195399,FROM_FD,孙涛, ,满志敏,2007/01/10,107.510002,27.301599,6936.138183
,265,Sizhou Fu,思州府,思州府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Guizhou,贵州, , ,120018,POLYGON,195400,FROM_FD,孙涛, ,满志敏,2007/01/10,108.858001,27.362100,3378.421142
,266,Si'nan Fu,思南府,思南府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Guizhou,贵州, , ,120018,POLYGON,195401,FROM_FD,孙涛, ,满志敏,2007/01/10,108.194999,28.261699,12197.913085
,267,Zhenyuan Fu,镇远府,鎮遠府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Guizhou,贵州, , ,120018,POLYGON,195402,FROM_FD,孙涛, ,满志敏,2007/01/10,108.457000,26.927099,10931.442382
,204,Dushikou Ting,独石口厅,獨石口廳, ,Zhiliting,直隶厅,3,1911,9,1911,9,Qingchao,清朝,Zhili,直隶, , ,120009,POLYGON,195331,FROM_FD,满志敏,满志敏, ,2005/11/20,116.112998,41.096801,4246.250976
,243,Zhenyuan Ting,镇沅厅,鎮沅廳, ,Zhiliting,直隶厅,3,1911,9,1911,9,Qingchao,清朝,Yunnan,云南, , ,120017,POLYGON,195378,FROM_FD,陆韧,孙涛,满志敏,2007/01/10,101.180000,23.788600,3843.630371
,254,Taosong Ting,松桃厅,松桃廳, ,Zhiliting,直隶厅,3,1911,9,1911,9,Qingchao,清朝,Guizhou,贵州, , ,120018,POLYGON,195389,FROM_FD,孙涛, ,满志敏,2007/01/10,109.022003,28.142900,2604.961914
