"FID_","SYS_ID","NAME_PY","NAME_CH","NAME_FT","X_COORD","Y_COORD","PRES_LOC","TYPE_PY","TYPE_CH","LEV_RANK","BEG_YR","BEG_RULE","END_YR","END_RULE","DYN_PY","DYN_CH","LEV1_PY","LEN1_CH","LEV2_PY","LEV2_CH","CNTY_PY","CNTY_CH","NOTE_ID","OBJ_TYPE","LOC_ID","GEO_SRC","COMPILER","GEOCOMP","CHECKER","ENT_DATE"
,"17664","Huangdaoxisi","黄道溪司","黃道溪司",109.263153,27.476135,"贵州玉屏县东北黄道","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Guizhou","贵州","Sizhou Fu","思州府"," "," ",25000,"POINT",9573,"FROM_AC"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"17665","Daxingchang","大兴场","大興場",109.289207,27.875626,"贵州松桃县东南大兴","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Guizhou","贵州","Songtao Ting","松桃厅"," "," ",25000,"POINT",9570,"FROM_AC"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"17666","Shixisi","施溪司","施溪司",109.334198,27.552847,"贵州玉屏县东北下溪","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Guizhou","贵州","Sizhou Fu","思州府"," "," ",25000,"POINT",9573,"FROM_AC"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"17667","Yangtouguan","样头关","樣頭關",109.410927,27.694981,"贵州铜仁县东南   头司","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Guizhou","贵州","Tongren Fu","铜仁府"," "," ",25000,"POINT",9577,"FROM_AC"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"17668","Wengdong","瓮洞","甕洞",109.407310,27.079149,"贵州天术县东北瓮洞","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Guizhou","贵州","Zhenyuan Fu","镇远府"," "," ",25000,"POINT",9576,"FROM_AC"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"17669","Shi Xian","石岘","石峴",109.063042,27.990959,"贵州松桃县西南石岘","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Guizhou","贵州","Songtao Ting","松桃厅"," "," ",25000,"POINT",9570,"FROM_AC"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"17670","Guijishuchang","归集鼠场","歸集鼠場",104.761452,26.387840,"贵州水城县西南归集","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Guizhou","贵州","Dading Fu","大定府"," "," ",25000,"POINT",9571,"FROM_TAN"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"17671","Haizhong","亥仲","亥仲",104.815071,26.724522,"贵州水城县西北亥仲","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Guizhou","贵州","Dading Fu","大定府"," "," ",25000,"POINT",9571,"FROM_TAN"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"17672","Azhatun","阿札坉","阿札坉",104.874382,26.357510,"贵州水城县南阿札屯","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Guizhou","贵州","Dading Fu","大定府"," "," ",25000,"POINT",9571,"FROM_TAN"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"17673","Chenjiagou","陈家沟","陳家溝",104.564468,26.772699,"贵州威宁县东南陈家店","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Guizhou","贵州","Dading Fu","大定府"," "," ",25000,"POINT",9571,"FROM_TAN"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"17674","Sipu","四铺","四鋪",104.418762,26.978148,"贵州威宁县东北四铺","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Guizhou","贵州","Dading Fu","大定府"," "," ",25000,"POINT",9571,"FROM_TAN"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"17675","Deshengpo","得胜坡","得勝坡",104.030121,26.960152,"贵州威宁县西北得胜坡","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Guizhou","贵州","Dading Fu","大定府"," "," ",25000,"POINT",9571,"FROM_AC"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"17676","Magu","妈姑","媽姑",104.554535,26.987310,"贵州赫章县西南妈姑","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Guizhou","贵州","Dading Fu","大定府"," "," ",25000,"POINT",9571,"FROM_TAN"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"17677","Santang","三塘","三塘",105.547089,26.577070,"贵州织金县西南三塘","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Guizhou","贵州","Dading Fu","大定府"," "," ",25000,"POINT",9571,"FROM_AC"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"17678","Liuguihepu","六归河铺","六歸河鋪",105.787582,26.943907,"贵州大方县东南六圭河","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Guizhou","贵州","Dading Fu","大定府"," "," ",25000,"POINT",9571,"FROM_TAN"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"17679","Liuzhi","六枝","六枝",105.432091,26.242748,"贵州六枝县","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Guizhou","贵州","Anshun Fu","安顺府"," "," ",25000,"POINT",9578,"FROM_AC"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"17680","Ertangpu","二塘铺","二塘鋪",105.815697,26.734249,"贵州织金县东北二塘","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Guizhou","贵州","Dading Fu","大定府"," "," ",25000,"POINT",9571,"FROM_TAN"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"17681","Ajianiuchang","阿戛牛场","阿戛牛場",105.055672,26.382994,"贵州水城县东南阿戛","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Guizhou","贵州","Dading Fu","大定府"," "," ",25000,"POINT",9571,"FROM_TAN"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"17682","Wubotang","务卜塘","務卜塘",105.392502,26.604961,"贵州织金县西南务卜","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Guizhou","贵州","Dading Fu","大定府"," "," ",25000,"POINT",9571,"FROM_TAN"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"17683","Shawozhai","沙窝寨","沙窩寨",105.957191,26.936689,"贵州黔西县西南沙窝","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Guizhou","贵州","Dading Fu","大定府"," "," ",25000,"POINT",9571,"FROM_AC"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"17684","Pogongyi","坡贡驿","坡貢驛",105.569527,26.033966,"贵州镇宁县西坡贡","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Guizhou","贵州","Anshun Fu","安顺府"," "," ",25000,"POINT",9578,"FROM_AC"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"17685","Chadianchang","茶店场","茶店場",105.772400,26.872601,"贵州织金县北茶店","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Guizhou","贵州","Dading Fu","大定府"," "," ",25000,"POINT",9571,"FROM_AC"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"17686","Huangguoshu","黄果树","黃果樹",105.654793,25.990784,"贵州关岭县东北黄果","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Guizhou","贵州","Anshun Fu","安顺府"," "," ",25000,"POINT",9578,"FROM_AC"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"17687","Luobie","落别","落別",105.593750,26.116974,"贵州六枝县东南落别","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Guizhou","贵州","Anshun Fu","安顺府"," "," ",25000,"POINT",9578,"FROM_AC"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"17688","Yanjiao","岩脚","巖腳",105.391685,26.344776,"贵州六枝县西北岩脚镇","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Guizhou","贵州","Anshun Fu","安顺府"," "," ",25000,"POINT",9578,"FROM_AC"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"17689","Zhuchangpu","猪场铺","豬場鋪",105.703156,26.573944,"贵州织金县西南珠藏","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Guizhou","贵州","Dading Fu","大定府"," "," ",25000,"POINT",9571,"FROM_TAN"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"17690","Machangpu","马场铺","馬場鋪",105.548538,26.314137,"贵州普定县西马场","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Guizhou","贵州","Anshun Fu","安顺府"," "," ",25000,"POINT",9578,"FROM_AC"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"17691","Xiongjiachangpu","熊家场铺","熊家場鋪",105.705368,26.460997,"贵州织金县西南熊家场","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Guizhou","贵州","Dading Fu","大定府"," "," ",25000,"POINT",9571,"FROM_TAN"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"17692","Bideshuchang","比得鼠场","比得鼠場",105.164642,26.566013,"贵州水城县东南比得","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Guizhou","贵州","Dading Fu","大定府"," "," ",25000,"POINT",9571,"FROM_AC"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"17693","Longjingpu","龙井铺","龍井鋪",105.791969,26.093681,"贵州镇宁县东北龙井堡","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Guizhou","贵州","Anshun Fu","安顺府"," "," ",25000,"POINT",9578,"FROM_TAN"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"17694","Bainitang","白泥塘","白泥塘",105.420502,26.568716,"贵州织金县西南白泥塘","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Guizhou","贵州","Dading Fu","大定府"," "," ",25000,"POINT",9571,"FROM_TAN"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"17695","Yangchangtang","羊场塘","羊場塘",105.653030,26.395660,"贵州普定县西北羊场","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Guizhou","贵州","Anshun Fu","安顺府"," "," ",25000,"POINT",9578,"FROM_TAN"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"17696","Xibaosi","西堡司","西堡司",105.493279,26.263258,"贵州普定县西南西堡","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Guizhou","贵州","Anshun Fu","安顺府"," "," ",25000,"POINT",9578,"FROM_TAN"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"17697","Zhaojiazhuchang","赵家猪场","趙家豬場",105.193764,26.424814,"贵州水城县东南赵家猪场","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Guizhou","贵州","Dading Fu","大定府"," "," ",25000,"POINT",9571,"FROM_TAN"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"17698","Zhongcaosi","中曹司","中曹司",106.676964,26.511059,"贵州贵阳市西南中曹司","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Guizhou","贵州","Guiyang Fu","贵阳府"," "," ",25000,"POINT",9579,"FROM_TAN"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"17699","Jiu'anshun Zhou","旧安顺州","舊安順州",106.145378,26.244541,"贵州安顺市东南旧州","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Guizhou","贵州","Anshun Fu","安顺府"," "," ",25000,"POINT",9578,"FROM_AC"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"17700","Lufansi","卢番司","盧番司",106.661880,26.180984,"贵州惠水县东北六番","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Guizhou","贵州","Guiyang Fu","贵阳府"," "," ",25000,"POINT",9579,"FROM_TAN"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"17701","Shaziposhao","沙子坡哨","沙子坡哨",106.690125,26.733240,"贵州贵阳市西北沙子哨","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Guizhou","贵州","Guiyang Fu","贵阳府"," "," ",25000,"POINT",9579,"FROM_AC"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"17702","Lannigoupu","滥泥沟铺","濫泥溝鋪",106.192009,26.852100,"贵州黔西县东南滥泥沟","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Guizhou","贵州","Dading Fu","大定府"," "," ",25000,"POINT",9571,"FROM_TAN"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"17703","Zhazuo","扎佐","扎佐",106.727478,26.861448,"贵州修文县东北扎佐","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Guizhou","贵州","Guiyang Fu","贵阳府"," "," ",25000,"POINT",9579,"FROM_AC"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"17704","Dalongfansi","大龙番司","大龍番司",106.596458,26.008547,"贵州惠水县南大龙宛","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Guizhou","贵州","Guiyang Fu","贵阳府"," "," ",25000,"POINT",9579,"FROM_TAN"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"17705","Xiaolongfansi","小龙番司","小龍番司",106.652000,26.095539,"贵州惠水县南小龙","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Guizhou","贵州","Guiyang Fu","贵阳府"," "," ",25000,"POINT",9579,"FROM_TAN"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"17706","Xiaogulongsi","小谷龙司","小谷龍司",106.977715,26.657042,"贵州龙里县北小谷龙","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Guizhou","贵州","Guiyang Fu","贵阳府"," "," ",25000,"POINT",9579,"FROM_TAN"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"17707","Fanlongpu","饭陇铺","飯隴鋪",106.175140,26.372507,"贵州平坝县西南饭陇铺","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Guizhou","贵州","Anshun Fu","安顺府"," "," ",25000,"POINT",9578,"FROM_TAN"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"17708","Weifansi","韦番司","韋番司",106.617722,26.120516,"贵州惠水县西南韦番司","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Guizhou","贵州","Guiyang Fu","贵阳府"," "," ",25000,"POINT",9579,"FROM_TAN"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"17709","Weiyuan","威远","威遠",106.519837,26.036551,"贵州长顺县东威远","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Guizhou","贵州","Guiyang Fu","贵阳府"," "," ",25000,"POINT",9579,"FROM_AC"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"17710","Shuiqiaotun","水桥屯","水橋屯",106.006577,26.268040,"贵州安顺市东北水桥","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Guizhou","贵州","Anshun Fu","安顺府"," "," ",25000,"POINT",9578,"FROM_TAN"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"17711","Longchang","龙场","龍場",106.078461,26.750233,"贵州织金县东北龙场","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Guizhou","贵州","Dading Fu","大定府"," "," ",25000,"POINT",9571,"FROM_AC"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"17712","Longwopu","龙窝铺","龍窩鋪",106.444351,26.763021,"贵州清镇县北龙窝铺","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Guizhou","贵州","Anshun Fu","安顺府"," "," ",25000,"POINT",9578,"FROM_TAN"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"17713","Luofansi","罗番司","羅番司",106.583412,26.051224,"贵州惠水县南罗番","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Guizhou","贵州","Guiyang Fu","贵阳府"," "," ",25000,"POINT",9579,"FROM_TAN"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"17714","Li'erguan","黎儿关","黎兒關",106.880402,26.533287,"贵州龙里县西北倪儿关","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Guizhou","贵州","Guiyang Fu","贵阳府"," "," ",25000,"POINT",9579,"FROM_TAN"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"17715","Bainasi","白纳司","白納司",106.752869,26.325468,"贵州贵阳市东南赵司","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Guizhou","贵州","Guiyang Fu","贵阳府"," "," ",25000,"POINT",9579,"FROM_TAN"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"17716","Yachihepu","鸭池河铺","鴨池河鋪",106.178932,26.817583,"贵州清镇县西北鸭池河","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Guizhou","贵州","Dading Fu","大定府"," "," ",25000,"POINT",9571,"FROM_TAN"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"17717","Yangchangsi","羊场司","羊場司",107.008545,26.575928,"贵州龙里县东北羊场司","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Guizhou","贵州","Guiyang Fu","贵阳府"," "," ",25000,"POINT",9579,"FROM_TAN"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"17718","Qingyanbao","青岩堡","青巖堡",106.685043,26.329100,"贵州贵阳市西南青岩","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Guizhou","贵州","Guiyang Fu","贵阳府"," "," ",25000,"POINT",9579,"FROM_AC"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"17719","Qixingguan","七星关","七星關",107.552017,26.759701,"贵州福泉县东北七星关","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Guizhou","贵州","Pingyue","平越州"," "," ",25000,"POINT",9580,"FROM_TAN"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"17720","Wulipu","五里铺","五里鋪",107.802422,26.159595,"贵州丹寨县东南五里铺","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Guizhou","贵州","Duyun Fu","都匀府"," "," ",25000,"POINT",9581,"FROM_TAN"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"17721","Wulishao","五里哨","五里哨",107.762047,26.637968,"贵州凯里县西","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Guizhou","贵州","Duyun Fu","都匀府"," "," ",25000,"POINT",9581,"FROM_TAN"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"17722","Pingfasi","平伐司","平伐司",107.081810,26.226576,"贵州贵定县西南平伐司","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Guizhou","贵州","Guiyang Fu","贵阳府"," "," ",25000,"POINT",9579,"FROM_AC"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"17723","Pingdingsi","平定司","平定司",107.699097,26.404959,"贵州麻江县东南平定","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Guizhou","贵州","Duyun Fu","都匀府"," "," ",25000,"POINT",9581,"FROM_TAN"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"17724","Dongpobao","东坡堡","東坡堡",107.978958,26.966557,"贵州黄平县东北东坡","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Guizhou","贵州","Zhenyuan Fu","镇远府"," "," ",25000,"POINT",9576,"FROM_TAN"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"17725","Jiuzhou","旧州","舊州",107.778404,26.991411,"贵州黄平县西北旧州","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Guizhou","贵州","Zhenyuan Fu","镇远府"," "," ",25000,"POINT",9576,"FROM_AC"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"17726","Lepingsi","乐平司","樂平司",107.360954,26.523338,"贵州麻江县西北乐平","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Guizhou","贵州","Duyun Fu","都匀府"," "," ",25000,"POINT",9581,"FROM_TAN"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"17727","Zhong'anbao","重安堡","重安堡",107.879463,26.779762,"贵州黄平县西南重安镇","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Guizhou","贵州","Zhenyuan Fu","镇远府"," "," ",25000,"POINT",9576,"FROM_AC"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"17728","Shiliguan","十里关","十里關",107.933525,26.927752,"贵州黄平县东北十里桥","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Guizhou","贵州","Zhenyuan Fu","镇远府"," "," ",25000,"POINT",9576,"FROM_TAN"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"17729","Kaili","凯里","凱里",107.977036,26.591658,"贵州凯里县","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Guizhou","贵州","Duyun Fu","都匀府"," "," ",25000,"POINT",9581,"FROM_AC"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"17730","Bangshuisi","邦水司","邦水司",107.460587,26.301819,"贵州都匀县西北邦水","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Guizhou","贵州","Duyun Fu","都匀府"," "," ",25000,"POINT",9581,"FROM_TAN"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"17731","Duyunsi","都匀司","都勻司",107.533264,26.205660,"贵州都匀县南都习司","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Guizhou","贵州","Duyun Fu","都匀府"," "," ",25000,"POINT",9581,"FROM_TAN"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"17732","Bodongpu","波洞铺","波洞鋪",107.717163,26.979036,"贵州黄平县西北波洞桥","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Guizhou","贵州","Zhenyuan Fu","镇远府"," "," ",25000,"POINT",9576,"FROM_TAN"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"17733","Baishazhai","摆沙寨","擺沙寨",107.305328,26.329042,"贵州贵定县东南摆洒","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Guizhou","贵州","Duyun Fu","都匀府"," "," ",25000,"POINT",9581,"FROM_TAN"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"17734","Huangsiyi","黄丝驿","黃絲驛",107.395920,26.594507,"贵州福泉县西南黄丝","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Guizhou","贵州","Pingyue","平越州"," "," ",25000,"POINT",9580,"FROM_AC"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"17735","Dapingfasi","大平伐司","大平伐司",107.078423,26.138193,"贵州贵定县西南太平司","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Guizhou","贵州","Guiyang Fu","贵阳府"," "," ",25000,"POINT",9579,"FROM_AC"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"17736","Dagulongsi","大谷龙司","大谷龍司",107.007423,26.689440,"贵州龙里县东北大谷陇","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Guizhou","贵州","Guiyang Fu","贵阳府"," "," ",25000,"POINT",9579,"FROM_TAN"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"17737","Dawengpu","大翁铺","大翁鋪",107.861237,26.959381,"贵州黄平县西北大翁铺","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Guizhou","贵州","Zhenyuan Fu","镇远府"," "," ",25000,"POINT",9576,"FROM_TAN"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"17738","Xiaopingfasi","小平伐司","小平伐司",107.186668,26.457644,"贵州贵定县西南","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Guizhou","贵州","Guiyang Fu","贵阳府"," "," ",25000,"POINT",9579,"FROM_TAN"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"17739","Yangyisi","杨义司","楊義司",107.442810,26.685104,"贵州福泉县西扬仪","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Guizhou","贵州","Pingyue","平越州"," "," ",25000,"POINT",9580,"FROM_TAN"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"17740","Yanglaoyi","杨老驿","楊老驛",107.653847,26.607073,"贵州福泉县东南羊老驿","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Guizhou","贵州","Duyun Fu","都匀府"," "," ",25000,"POINT",9581,"FROM_TAN"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"17741","Xintiansi","新添司","新添司",107.242157,26.656458,"贵州贵定县北新添司","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Guizhou","贵州","Guiyang Fu","贵阳府"," "," ",25000,"POINT",9579,"FROM_TAN"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"17742","Xinpaizhai","新牌寨","新牌寨",107.658127,26.552481,"贵州麻江县东北新牌","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Guizhou","贵州","Duyun Fu","都匀府"," "," ",25000,"POINT",9581,"FROM_TAN"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"17743","Longtouying","龙头营","龍頭營",107.058105,26.478575,"贵州龙里县东北龙头莺","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Guizhou","贵州","Guiyang Fu","贵阳府"," "," ",25000,"POINT",9579,"FROM_TAN"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"17744","Yangchangguan","羊场关","羊場關",107.617912,26.695890,"贵州福泉县东羊场铺","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Guizhou","贵州","Pingyue","平越州"," "," ",25000,"POINT",9580,"FROM_TAN"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"17745","Qingkoushao","箐口哨","箐口哨",107.910660,26.607683,"贵州凯里县西北箐口","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Guizhou","贵州","Duyun Fu","都匀府"," "," ",25000,"POINT",9581,"FROM_TAN"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"17746","Maichongpu","麦冲铺","麥沖鋪",107.464363,26.055376,"贵州都匀县西南墨冲","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Guizhou","贵州","Duyun Fu","都匀府"," "," ",25000,"POINT",9581,"FROM_AC"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"17747","Zoumapingzhai","走马坪寨","走馬坪寨",107.525024,26.636072,"贵州福泉县东南马场坪镇","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Guizhou","贵州","Pingyue","平越州"," "," ",25000,"POINT",9580,"FROM_AC"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"17748","Youyangpu","酉阳铺","酉陽鋪",107.435524,26.606272,"贵州福泉县西南酉阳","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Guizhou","贵州","Pingyue","平越州"," "," ",25000,"POINT",9580,"FROM_TAN"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"17749","Mazipu","麻子铺","麻子鋪",107.030144,26.460197,"贵州龙里县东北麻芝铺","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Guizhou","贵州","Guiyang Fu","贵阳府"," "," ",25000,"POINT",9579,"FROM_TAN"," ","傅林祥/余慰","邹逸麟","2001/06/30"
