FID_,SYS_ID,NAME_PY,NAME_CH,NAME_FT,X_COORD,Y_COORD,PRES_LOC,TYPE_PY,TYPE_CH,LEV_RANK,BEG_YR,BEG_RULE,END_YR,END_RULE,DYN_PY,DYN_CH,LEV1_PY,LEV1_CH,LEV2_PY,LEV2_CH,NOTE_ID,OBJ_TYPE,GEO_ID,GEO_SRC,COMPILER,GEOCOMP,CHECKER,ENT_DATE
,444,Mingjiang Ting,明江厅,明江廳,107.132957,22.120289,广西宁明县东明江,Ting,厅,6,1820,9,1820,9,Qingchao,清朝,Guangxi,广西,Taiping Fu,太平府,25000,POINT,9777,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,445,Xinning Zhou,新宁州,新寧州,107.905380,22.643337,广西扶绥县,Zhou,州,6,1820,9,1820,9,Qingchao,清朝,Guangxi,广西,Nanning Fu,南宁府,25000,POINT,9566,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,446,Longying Zhou,龙英州,龍英州,107.018425,22.980976,广西天等县西南龙名,Zhou,州,6,1820,9,1820,9,Qingchao,清朝,Guangxi,广西,Taiping Fu,太平府,25000,POINT,9777,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,447,Luobai Xian,罗白县,羅白縣,107.517815,22.327505,广西崇左县东南罗白,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Guangxi,广西,Taiping Fu,太平府,25000,POINT,9777,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,448,Luoyang Xian,罗阳县,羅陽縣,107.853584,22.760883,广西扶绥县西北罗阳,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Guangxi,广西,Taiping Fu,太平府,25000,POINT,9777,FROM_TAN, ,傅林祥/余慰,邹逸麟,2001/06/30
,449,Yangli Zhou,养利州,養利州,107.195427,22.841093,广西大新县,Zhou,州,6,1820,9,1820,9,Qingchao,清朝,Guangxi,广西,Taiping Fu,太平府,25000,POINT,9777,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,450,Yongchun Xian,永淳县,永淳縣,108.914207,22.804642,广西横县西北峦城,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Guangxi,广西,Nanning Fu,南宁府,25000,POINT,9566,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,451,Xuanhua Xian,宣化县,宣化縣,108.312073,22.806145,广西南宁市,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Guangxi,广西,Nanning Fu,南宁府,25000,POINT,9566,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,452,Bobai Xian,博白县,博白縣,109.971413,22.275869,广西博白县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Guangxi,广西,Yulin Zhou,郁林州,25000,POINT,9567,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,453,Xingye Xian,兴业县,興業縣,109.869537,22.748634,广西玉林县西北石南镇,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Guangxi,广西,Yulin Zhou,郁林州,25000,POINT,9567,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,454,Beiliu Xian,北流县,北流縣,110.347519,22.714184,广西北流县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Guangxi,广西,Yulin Zhou,郁林州,25000,POINT,9567,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,455,Luchuan Xian,陆川县,陸川縣,110.266808,22.325253,广西陆川县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Guangxi,广西,Yulin Zhou,郁林州,25000,POINT,9567,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,456,Rong Xian,容县,容縣,110.551033,22.863588,广西容县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Guangxi,广西,Wuzhou Fu,梧州府,25000,POINT,9565,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,457,Cenxi Xian,岑溪县,岑溪縣,111.000847,22.929060,广西岑溪县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Guangxi,广西,Wuzhou Fu,梧州府,25000,POINT,9565,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,458,Siling Zhou,思陵州,思陵州,107.106110,21.875017,广西宁明县东南思陵,Zhou,州,6,1820,9,1820,9,Qingchao,清朝,Guangxi,广西,Taiping Fu,太平府,25000,POINT,9777,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,459,Heng Zhou,横州,橫州,109.267044,22.692957,广西横县,Zhou,州,6,1820,9,1820,9,Qingchao,清朝,Guangxi,广西,Nanning Fu,南宁府,25000,POINT,9566,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,460,Bin Zhou,宾州,賓州,108.828369,23.243816,广西宾阳县北新宾,Zhou,州,6,1820,9,1820,9,Qingchao,清朝,Guangxi,广西,Si'en Fu,思恩府,25000,POINT,9563,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,461,Qianjiang Xian,迁江县,遷江縣,108.968712,23.623554,广西来宾县西南迁江,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Guangxi,广西,Si'en Fu,思恩府,25000,POINT,9563,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,462,Tongzi Xian,桐梓县,桐梓縣,106.817406,28.138098,贵州桐梓县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Guizhou,贵州,Zunyi Fu,遵义府,25000,POINT,9572,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,463,Zheng'an Zhou,正安州,正安州,107.447365,28.556452,贵州正安县,Ting,厅,6,1820,9,1820,9,Qingchao,清朝,Guizhou,贵州,Zunyi Fu,遵义府,25000,POINT,9572,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,464,Yinjiang Xian,印江县,印江縣,108.411293,28.007593,贵州印江县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Guizhou,贵州,Sinan Fu,思南府,25000,POINT,9574,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,465,Wuchuan Xian,婺川县,婺川縣,108.053574,28.459709,贵州务川县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Guizhou,贵州,Sinan Fu,思南府,25000,POINT,9574,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,466,Bijie Xian,毕节县,畢節縣,105.284004,27.308081,贵州毕节县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Guizhou,贵州,Dading Fu,大定府,25000,POINT,9571,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,467,Kai Zhou,开州,開州,106.967384,27.058855,贵州开阳县,Zhou,州,6,1820,9,1820,9,Qingchao,清朝,Guizhou,贵州,Guiyang Fu,贵阳府,25000,POINT,9579,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,468,Renhuai Xian,仁怀县,仁懷縣,106.422417,27.813129,贵州仁怀县东南仁怀,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Guizhou,贵州,Zunyi Fu,遵义府,25000,POINT,9572,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,469,Zunyi Xian,遵义县,遵義縣,106.931602,27.695621,贵州遵义市,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Guizhou,贵州,Zunyi Fu,遵义府,25000,POINT,9572,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,470,Qianxi Zhou,黔西州,黔西州,106.036697,27.034166,贵州黔西县,Zhou,州,6,1820,9,1820,9,Qingchao,清朝,Guizhou,贵州,Dading Fu,大定府,25000,POINT,9571,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,471,Yuqing Xian,余庆县,余慶縣,107.893105,27.222479,贵州余庆县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Guizhou,贵州,Pingyue Zhou,平越州,25000,POINT,9580,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,472,Meitan Xian,湄潭县,湄潭縣,107.478264,27.771950,贵州湄潭县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Guizhou,贵州,Pingyue Zhou,平越州,25000,POINT,9580,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,473,Suiyang Xian,绥阳县,綏陽縣,107.183258,27.960619,贵州绥阳县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Guizhou,贵州,Zunyi Fu,遵义府,25000,POINT,9572,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,474,Weng'an Xian,瓮安县,甕安縣,107.482826,27.073069,贵州瓮安县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Guizhou,贵州,Pingyue Zhou,平越州,25000,POINT,9580,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,475,Longquan Xian,龙泉县,龍泉縣,107.724457,27.971205,贵州凤冈县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Guizhou,贵州,Shiqian Fu,石阡府,25000,POINT,9575,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,476,Anhua Xian,安化县,安化縣,108.241829,27.940149,贵州思南县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Guizhou,贵州,Sinan Fu,思南府,25000,POINT,9574,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,477,Shibing Xian,施秉县,施秉縣,108.118927,27.037273,贵州施秉县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Guizhou,贵州,Zhenyuan Fu,镇远府,25000,POINT,9576,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,478,Yuping Xian,玉屏县,玉屏縣,108.911545,27.235931,贵州玉屏县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Guizhou,贵州,Sizhou Fu,思州府,25000,POINT,9573,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,479,Zhenyuan Xian,镇远县,鎮遠縣,108.418449,27.054264,贵州镇远县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Guizhou,贵州,Zhenyuan Fu,镇远府,25000,POINT,9576,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,480,Qingxi Xian,青溪县,青溪縣,108.730377,27.126684,贵州镇远县东北青浪,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Guizhou,贵州,Sizhou Fu,思州府,25000,POINT,9573,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,481,Tongren Xian,铜仁县,銅仁縣,109.192688,27.722477,贵州铜仁县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Guizhou,贵州,Tongren Fu,铜仁府,25000,POINT,9577,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,482,Weining Zhou,威宁州,威寧州,104.289833,26.860271,贵州威宁县,Zhou,州,6,1820,9,1820,9,Qingchao,清朝,Guizhou,贵州,Dading Fu,大定府,25000,POINT,9571,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,483,Shuicheng Ting,水城厅,水城廳,104.873390,26.577568,贵州水城县,Ting,厅,6,1820,9,1820,9,Qingchao,清朝,Guizhou,贵州,Dading Fu,大定府,25000,POINT,9571,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,484,Pingyuan Zhou,平远州,平遠州,105.763092,26.660494,贵州织金县,Zhou,州,6,1820,9,1820,9,Qingchao,清朝,Guizhou,贵州,Dading Fu,大定府,25000,POINT,9571,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,485,Langdai Ting,郎岱厅,郎岱廳,105.345894,26.096876,贵州郎岱县,Ting,厅,6,1820,9,1820,9,Qingchao,清朝,Guizhou,贵州,Anshun Fu,安顺府,25000,POINT,9578,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,486,Puding Xian,普定县,普定縣,105.927864,26.243244,贵州安顺市,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Guizhou,贵州,Anshun Fu,安顺府,25000,POINT,9578,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,487,Zhenning Zhou,镇宁州,鎮寧州,105.763557,26.054596,贵州镇宁县,Zhou,州,6,1820,9,1820,9,Qingchao,清朝,Guizhou,贵州,Anshun Fu,安顺府,25000,POINT,9578,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,488,Changzhai Ting,长寨厅,長寨廳,106.452148,26.030334,贵州长顺县,Ting,厅,6,1820,9,1820,9,Qingchao,清朝,Guizhou,贵州,Guiyang Fu,贵阳府,25000,POINT,9579,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,489,Xiuwen Xian,修文县,修文縣,106.591927,26.842997,贵州修文县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Guizhou,贵州,Guiyang Fu,贵阳府,25000,POINT,9579,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,490,Qingzhen Xian,清镇县,清鎮縣,106.467621,26.556049,贵州清镇县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Guizhou,贵州,Anshun Fu,安顺府,25000,POINT,9578,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,491,Anping Xian,安平县,安平縣,106.260857,26.417788,贵州平坝县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Guizhou,贵州,Anshun Fu,安顺府,25000,POINT,9578,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,492,Dingfan Zhou,定番州,定番州,106.656242,26.138756,贵州惠水县,Zhou,州,6,1820,9,1820,9,Qingchao,清朝,Guizhou,贵州,Guiyang Fu,贵阳府,25000,POINT,9579,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,493,Guangshun Zhou,广顺州,廣順州,106.371857,26.194824,贵州长顺县西北广顺,Zhou,州,6,1820,9,1820,9,Qingchao,清朝,Guizhou,贵州,Guiyang Fu,贵阳府,25000,POINT,9579,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,494,Guizhu Xian,贵筑县,貴筑縣,106.709114,26.580778,贵州贵阳市,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Guizhou,贵州,Guiyang Fu,贵阳府,25000,POINT,9579,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,495,Longli Xian,龙里县,龍里縣,106.981064,26.458336,贵州龙里县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Guizhou,贵州,Guiyang Fu,贵阳府,25000,POINT,9579,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,496,Bazhai Ting,八寨厅,八寨廳,107.792259,26.200058,贵州丹寨县,Ting,厅,6,1820,9,1820,9,Qingchao,清朝,Guizhou,贵州,Duyun Fu,都匀府,25000,POINT,9581,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,497,Duyun Xian,都匀县,都勻縣,107.518761,26.265654,贵州都匀市,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Guizhou,贵州,Duyun Fu,都匀府,25000,POINT,9581,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,498,Qingping Xian,清平县,清平縣,107.788979,26.658318,贵州凯里县西北清平,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Guizhou,贵州,Duyun Fu,都匀府,25000,POINT,9581,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,499,Huangping Zhou,黄平州,黃平州,107.902138,26.895836,贵州黄平县,Zhou,州,6,1820,9,1820,9,Qingchao,清朝,Guizhou,贵州,Zhenyuan Fu,镇远府,25000,POINT,9576,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,500,Guiding Xian,贵定县,貴定縣,107.239624,26.585646,贵州贵定县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Guizhou,贵州,Guiyang Fu,贵阳府,25000,POINT,9579,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,501,Maha Zhou,麻哈州,麻哈州,107.588036,26.498539,贵州麻江县,Zhou,州,6,1820,9,1820,9,Qingchao,清朝,Guizhou,贵州,Duyun Fu,都匀府,25000,POINT,9581,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,502,Danjiang Ting,丹江厅,丹江廳,108.050079,26.429909,贵州雷山县西北老丹江,Ting,厅,6,1820,9,1820,9,Qingchao,清朝,Guizhou,贵州,Duyun Fu,都匀府,25000,POINT,9581,FROM_TAN, ,傅林祥/余慰,邹逸麟,2001/06/30
,503,Qingjiang Ting,清江厅,清江廳,108.584587,26.650932,贵州剑河县,Ting,厅,6,1820,9,1820,9,Qingchao,清朝,Guizhou,贵州,Zhenyuan Fu,镇远府,25000,POINT,9576,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,504,Taigong Ting,台拱厅,臺拱廳,108.311111,26.676718,贵州台江县,Ting,厅,6,1820,9,1820,9,Qingchao,清朝,Guizhou,贵州,Zhenyuan Fu,镇远府,25000,POINT,9576,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,505,Yongcong Xian,永从县,永從縣,109.133255,26.038626,贵州黎平县南永从,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Guizhou,贵州,Liping Fu,黎平府,25000,POINT,9582,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,506,Kaitai Xian,开泰县,開泰縣,109.132927,26.231159,贵州黎平县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Guizhou,贵州,Liping Fu,黎平府,25000,POINT,9582,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,507,Tianzhu Xian,天柱县,天柱縣,109.200432,26.908808,贵州天柱县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Guizhou,贵州,Zhenyuan Fu,镇远府,25000,POINT,9576,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,508,Jinping Xian,锦屏县,錦屏縣,109.316005,26.586206,贵州锦屏县东南同古,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Guizhou,贵州,Liping Fu,黎平府,25000,POINT,9582,FROM_TAN, ,傅林祥/余慰,邹逸麟,2001/06/30
,509,Xingyi Xian,兴义县,興義縣,104.896172,25.087345,贵州兴义县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Guizhou,贵州,Xingyi Fu,兴义府,25000,POINT,9584,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,510,Pu'an Xian,普安县,普安縣,104.952080,25.788410,贵州普安县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Guizhou,贵州,Xingyi Fu,兴义府,25000,POINT,9584,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,511,Yongning Zhou,永宁州,永寧州,105.485825,25.910208,贵州关岭县西南永宁镇,Zhou,州,6,1820,9,1820,9,Qingchao,清朝,Guizhou,贵州,Anshun Fu,安顺府,25000,POINT,9578,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,512,Annan Xian,安南县,安南縣,105.215881,25.833469,贵州晴隆县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Guizhou,贵州,Xingyi Fu,兴义府,25000,POINT,9584,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,513,Zhenfeng Zhou,贞丰州,貞豐州,105.654778,25.387112,贵州贞丰县,Zhou,州,6,1820,9,1820,9,Qingchao,清朝,Guizhou,贵州,Xingyi Fu,兴义府,25000,POINT,9584,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,514,Guihua Ting,归化厅,歸化廳,106.083138,25.753273,贵州紫云县,Ting,厅,6,1820,9,1820,9,Qingchao,清朝,Guizhou,贵州,Anshun Fu,安顺府,25000,POINT,9578,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,515,Libo Xian,荔波县,荔波縣,107.878403,25.414360,贵州荔波县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Guizhou,贵州,Duyun Fu,都匀府,25000,POINT,9581,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,516,Dushan Zhou,独山州,獨山州,107.542747,25.829073,贵州独山县,Zhou,州,6,1820,9,1820,9,Qingchao,清朝,Guizhou,贵州,Duyun Fu,都匀府,25000,POINT,9581,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,517,Xiajiang Ting,下江厅,下江廳,108.692001,25.761253,贵州榕江县东南下江,Ting,厅,6,1820,9,1820,9,Qingchao,清朝,Guizhou,贵州,Liping Fu,黎平府,25000,POINT,9582,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,518,Guzhou Ting,古州厅,古州廳,108.516174,25.925589,贵州榕江县,Ting,厅,6,1820,9,1820,9,Qingchao,清朝,Guizhou,贵州,Liping Fu,黎平府,25000,POINT,9582,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,519,Dujiang Ting,都江厅,都江廳,108.088760,25.938431,贵州三都县东南都江,Ting,厅,6,1820,9,1820,9,Qingchao,清朝,Guizhou,贵州,Duyun Fu,都匀府,25000,POINT,9581,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,520,Hulan Xian,呼兰县,呼蘭縣,126.598297,45.980553,黑龙江呼兰县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Heilongjiang,黑龙江,Qiqiha'er Fudutong,齐齐哈尔副都统,25000,POINT,9589,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,521,Gushi Xian,固始县,固始縣,115.671104,32.183540,河南固始县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Henan,河南,Guang Zhou,光州,25000,POINT,9590,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,522,Shangcheng Xian,商城县,商城縣,115.407059,31.803518,河南商城县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Henan,河南,Guang Zhou,光州,25000,POINT,9590,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,523,She Xian,涉县,涉縣,113.670395,36.564140,河北涉县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Henan,河南,Zhangde Fu,彰德府,25000,POINT,9591,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,524,Lin Xian,林县,林縣,113.812805,36.068802,河南林县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Henan,河南,Zhangde Fu,彰德府,25000,POINT,9591,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,525,Linzhang Xian,临漳县,臨漳縣,114.607079,36.341301,河北临漳县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Henan,河南,Zhangde Fu,彰德府,25000,POINT,9591,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,526,Anyang Xian,安阳县,安陽縣,114.345497,36.098343,河南安阳市,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Henan,河南,Zhangde Fu,彰德府,25000,POINT,9591,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,527,Wu'an Xian,武安县,武安縣,114.191864,36.697582,河北武安县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Henan,河南,Zhangde Fu,彰德府,25000,POINT,9591,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,528,Henei Xian,河内县,河內縣,112.936989,35.089302,河南沁阳县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Henan,河南,Huaiqing Fu,怀庆府,25000,POINT,9592,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,529,Jiyuan Xian,济源县,濟源縣,112.582672,35.092438,河南济源县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Henan,河南,Huaiqing Fu,怀庆府,25000,POINT,9592,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,530,Xiuwu Xian,修武县,修武縣,113.434837,35.231197,河南修武县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Henan,河南,Huaiqing Fu,怀庆府,25000,POINT,9592,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,531,Yangwu Xian,阳武县,陽武縣,113.962967,35.051949,河南原阳县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Henan,河南,Huaiqing Fu,怀庆府,25000,POINT,9592,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,532,Huojia Xian,获嘉县,獲嘉縣,113.660217,35.268127,河南获嘉县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Henan,河南,Weihui Fu,卫辉府,25000,POINT,9593,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,533,Hui Xian,辉县,輝縣,113.794144,35.458675,河南辉县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Henan,河南,Weihui Fu,卫辉府,25000,POINT,9593,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,534,Wuzhi Xian,武陟县,武陟縣,113.365358,35.056086,河南武陟县（木城）西南武陟,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Henan,河南,Huaiqing Fu,怀庆府,25000,POINT,9592,FROM_TAN, ,傅林祥/余慰,邹逸麟,2001/06/30
,535,Xinxiang,新乡县,新鄉縣,113.868248,35.309940,河南新乡市,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Henan,河南,Weihui Fu,卫辉府,25000,POINT,9593,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,536,Neihuang Xian,内黄县,內黃縣,114.897377,35.953903,河南内黄县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Henan,河南,Zhangde Fu,彰德府,25000,POINT,9591,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,537,Yanjin Xian,延津县,延津縣,114.194687,35.142761,河南延津县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Henan,河南,Weihui Fu,卫辉府,25000,POINT,9593,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,538,Tangyin Xian,汤阴县,湯陰縣,114.352692,35.925518,河南汤阴县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Henan,河南,Zhangde Fu,彰德府,25000,POINT,9591,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,539,Ji Xian,汲县,汲縣,114.070267,35.410385,河南汲县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Henan,河南,Weihui Fu,卫辉府,25000,POINT,9593,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,540,Qi Xian,淇县,淇縣,114.194366,35.606449,河南淇县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Henan,河南,Weihui Fu,卫辉府,25000,POINT,9593,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,541,Hua Xian,滑县,滑縣,114.543465,35.564453,河南滑县（道口）东南滑县城,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Henan,河南,Weihui Fu,卫辉府,25000,POINT,9593,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,542,Fengqiu Xian,封丘县,封丘縣,114.408829,35.039677,河南封丘县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Henan,河南,Weihui Fu,卫辉府,25000,POINT,9593,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,543,Wenxiang Xian,阌乡县,閿鄉縣,110.661237,34.563279,河南灵宝县（虢略）西北阌乡,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Henan,河南,Shan Zhou,陕州,25000,POINT,9602,FROM_TAN, ,傅林祥/余慰,邹逸麟,2001/06/30
,544,Lingbao Xian,灵宝县,靈寶縣,110.941490,34.684616,河南灵宝县（虢略）东北灵宝,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Henan,河南,Shan Zhou,陕州,25000,POINT,9602,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
